index,uri,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,duration_ms
"you wreck me, tom petty",spotify:track:0YkbYk24ODhuewb79zZZzM,164.49099999999999,0.479,0.89,10,-4.527,1,0.0374,0.000605,0.00034500000000000004,0.0932,0.795,4,202893
"you don't know how it feels, tom petty",spotify:track:7MooGz4ZPE4bNxjFegR6Jx,144.204,0.765,0.502,9,-7.393,1,0.0321,0.11900000000000001,0.0011,0.171,0.836,4,289440
"i won't back down, tom petty",spotify:track:7gSQv1OHpkIoAdUiRLdmI6,114.02,0.765,0.47600000000000003,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,4,178360
"don't do me like that, tom petty and the heartbreakers",spotify:track:5AzpZ5ADn1AFPxcEBd2Ugf,116.54299999999999,0.758,0.805,0,-4.243,1,0.0279,0.21100000000000002,1.53e-05,0.0982,0.961,4,161787
"the first cut is the deepest, rod stewart",spotify:track:3FeYjbIVqvAhuTcwsE6K3v,81.278,0.546,0.627,0,-9.037,1,0.0244,0.316,0.00114,0.096,0.764,4,271200
"have i told you lately - 2008 remaster, rod stewart",spotify:track:6mIY6O7uNGgVqOoX70UAYh,142.814,0.523,0.366,10,-14.069,1,0.0331,0.498,0.0,0.094,0.29100000000000004,4,241507
"sailing, rod stewart",spotify:track:6OuRbvP4PgbuzBIapVzmFJ,128.56,0.43,0.374,11,-9.949,1,0.0292,0.37200000000000005,0.379,0.316,0.191,4,277960
"da ya think i'm sexy?, rod stewart",spotify:track:4z7maGZkAonDlXlwo8q69f,111.50399999999999,0.715,0.6890000000000001,2,-8.065,0,0.028999999999999998,0.0143,0.000192,0.111,0.852,4,331333
"all for love, rod stewart",spotify:track:4lsEHglVsLzILTDQ3CNESV,74.8,0.51,0.44,2,-11.015,1,0.0293,0.125,0.0,0.0994,0.135,4,281200
"maggie may, rod stewart",spotify:track:6rovOdp3HgK1DeAMYDzoA7,129.44899999999998,0.605,0.574,2,-10.536,1,0.0377,0.5589999999999999,0.113,0.0684,0.5429999999999999,4,350267
"you make my dreams (come true), daryl hall & john oates",spotify:track:4o6BgsqLIBViaGVbx5rbRk,167.06,0.75,0.501,5,-12.151,1,0.0552,0.23399999999999999,0.11199999999999999,0.0467,0.902,4,190627
"strangers, the kinks",spotify:track:7obb4s6A7gf0Lc2AGxodMy,128.69,0.47,0.397,0,-9.337,1,0.0345,0.253,1.3500000000000001e-05,0.109,0.48700000000000004,4,198373
"i won't hurt you, the west coast pop art experimental band",spotify:track:59v1okflZrEkeb9JrxfJvX,130.691,0.461,0.0972,9,-26.134,1,0.0402,0.97,0.114,0.11199999999999999,0.774,4,144440
"roll over beethoven - saturday club / 1963, the rolling stones",spotify:track:4fZm6xuSSR7fpgTpilKQdV,97.839,0.657,0.73,5,-10.722999999999999,1,0.0313,0.198,1.38e-06,0.321,0.927,4,139427
"emerald eyes, fleetwood mac",spotify:track:4GspmdJjNjZKCHtjJ0fWxb,73.563,0.5670000000000001,0.42100000000000004,6,-15.754000000000001,0,0.0301,0.38299999999999995,0.011000000000000001,0.266,0.618,4,214973
"believe me, fleetwood mac",spotify:track:2SyWiL9QhlcJ3JM3Timmvn,170.805,0.326,0.6679999999999999,2,-14.51,1,0.044000000000000004,0.696,0.00203,0.0436,0.667,4,251027
"just crazy love, fleetwood mac",spotify:track:7FwZdQRusBTOv2IzBhG331,130.315,0.6629999999999999,0.48,4,-13.950999999999999,1,0.0296,0.7070000000000001,7.65e-06,0.0934,0.956,4,206973
"hypnotized, fleetwood mac",spotify:track:1cHCG42MxckrXNFqyF8Uhr,162.236,0.43700000000000006,0.54,0,-15.797,0,0.0469,0.494,0.0047799999999999995,0.0815,0.966,3,289200
"forever, fleetwood mac",spotify:track:2cFvxprm6kbEuQz220YWOg,103.814,0.6659999999999999,0.311,9,-18.998,1,0.0342,0.588,0.759,0.0528,0.836,4,247600
"keep on going, fleetwood mac",spotify:track:5Jo0WXXzzIm4urG28sLzXL,106.631,0.598,0.496,1,-15.915,0,0.0308,0.308,0.00119,0.0655,0.9159999999999999,4,244493
"the city, fleetwood mac",spotify:track:3isxH73IAtslp0gEftrwoD,90.33,0.47100000000000003,0.779,7,-14.715,1,0.0404,0.457,0.809,0.0331,0.894,4,216640
"miles away, fleetwood mac",spotify:track:1DU1Q2LtWgxdFZTEqZBjHM,104.41799999999999,0.498,0.672,9,-13.831,1,0.0326,0.0589,0.0185,0.13699999999999998,0.561,4,229760
"somebody, fleetwood mac",spotify:track:2irAfr7CYn38eIa6gKBu6w,121.825,0.66,0.5539999999999999,5,-15.08,0,0.0344,0.38799999999999996,0.446,0.0915,0.851,4,304027
"the way i feel, fleetwood mac",spotify:track:5vZtkssngtvya9UpPoNaz6,180.922,0.397,0.11199999999999999,0,-18.962,1,0.034,0.958,0.00209,0.13699999999999998,0.583,4,162933
"for your love - 2018 remaster, fleetwood mac",spotify:track:2zvgGVNa691OChC3lGPY5K,141.84,0.493,0.679,11,-12.520999999999999,0,0.0396,0.107,0.00228,0.11599999999999999,0.563,4,226840
"why, fleetwood mac",spotify:track:5gBaFSNhSW7FMjjmDmNqWX,132.795,0.35100000000000003,0.18899999999999997,2,-17.839000000000002,1,0.0349,0.586,0.2,0.13,0.18100000000000002,4,295627
"come dancing, the kinks",spotify:track:32y1kRg6IF3f6jpkHxzFoK,152.67700000000002,0.499,0.763,7,-11.617,1,0.0704,0.244,1.4000000000000001e-05,0.0828,0.895,4,234853
"little green, joni mitchell",spotify:track:11ZNWD9Xzq9p3n07NbWSZw,111.469,0.636,0.121,11,-14.187000000000001,1,0.0336,0.975,4.29e-05,0.14,0.304,4,207507
"california, joni mitchell",spotify:track:5eM6Rrk8rwLpUhrh7Kk5R1,70.859,0.46399999999999997,0.32799999999999996,4,-9.005,1,0.0407,0.905,0.0,0.135,0.784,3,230227
"a case of you, joni mitchell",spotify:track:7shVwhUdVbHpykOfbzvDc1,100.836,0.693,0.201,1,-9.902999999999999,1,0.0288,0.9,0.0,0.11199999999999999,0.679,4,263480
"everybody lies a little, b.b. king",spotify:track:5tsGGwfR2kwJB7FHJEDUtW,110.014,0.715,0.42100000000000004,10,-14.225,1,0.0878,0.6970000000000001,0.0008150000000000001,0.0406,0.8759999999999999,4,228187
"have faith, b.b. king",spotify:track:7JL4fvsUfcxRYLFDAr7mML,185.33900000000003,0.23800000000000002,0.231,1,-14.534,1,0.0346,0.8170000000000001,0.000136,0.14300000000000002,0.226,3,153400
"i know the price, b.b. king",spotify:track:7wrtfV0hDwnZ1mBFQmlum0,110.77600000000001,0.794,0.436,1,-14.824000000000002,1,0.0327,0.637,0.0188,0.304,0.9179999999999999,4,189373
"when i'm wrong, b.b. king",spotify:track:226W8zYcAjPaqMf05HQrd5,167.109,0.313,0.371,4,-13.242,1,0.0329,0.505,3.65e-05,0.155,0.332,3,374533
"don't make me pay for his mistakes, b.b. king",spotify:track:2kFsEhvchnH3ke10dKkGck,109.115,0.8079999999999999,0.47700000000000004,1,-11.997,1,0.0545,0.764,0.0656,0.042,0.956,4,196947
"reconsider baby, b.b. king",spotify:track:7gAI3pCjyA1yL11oTCIYXG,124.809,0.474,0.273,11,-14.989,1,0.0428,0.8370000000000001,0.00611,0.10300000000000001,0.396,3,174613
"breaking up somebody's home, b.b. king",spotify:track:2ndsQsaTagSEMgXA1uhfJ1,87.48299999999999,0.868,0.305,1,-15.737,1,0.0475,0.728,0.0429,0.0804,0.943,4,180933
"monday morning blues (blues for mr. g.), b.b. king",spotify:track:6xx1L9QGDjBpODC3KTPD2U,105.74700000000001,0.804,0.675,1,-8.809,1,0.0444,0.126,1.27e-05,0.0297,0.848,4,257449
"worried dream, b.b. king",spotify:track:6bLRXpvWIu9n1p8JJsFR9L,102.13600000000001,0.581,0.41600000000000004,9,-8.587,0,0.035,0.8390000000000001,1.65e-05,0.255,0.598,3,174466
"please accept my love, b.b. king",spotify:track:0goKX975iXTFgnJoXuP8Qn,70.35,0.4,0.265,7,-11.787,1,0.0381,0.816,1.34e-05,0.14400000000000002,0.5770000000000001,4,177413
"i wonder why, b.b. king",spotify:track:4y8k1iLrnFqfs8G9P8W0i0,71.027,0.401,0.47200000000000003,6,-9.952,0,0.0387,0.727,0.00519,0.193,0.6920000000000001,4,187123
"everyday i have the blues, b.b. king",spotify:track:3yfRQsaHMUN5kV21BFzWYd,111.818,0.64,0.324,1,-9.087,1,0.0365,0.511,0.0,0.11599999999999999,0.452,4,306023
"b.b. boogie, b.b. king",spotify:track:0oquzEYpuwWXOKXGlstzGD,165.047,0.436,0.47,7,-11.957,0,0.0475,0.875,2.13e-06,0.191,0.833,4,192225
"maybe baby - original take, the crickets",spotify:track:50I39wKyglVQl5Ee01C9i8,133.063,0.848,0.45,8,-9.546,1,0.0798,0.799,0.0,0.0703,0.8640000000000001,4,115307
"not fade away - alternate overdub, buddy holly",spotify:track:3qCYaDqeBdHwCz5v6obMsR,96.17,0.753,0.493,4,-12.602,1,0.0515,0.703,0.00011399999999999999,0.157,0.887,4,141573
"oh boy! - overdubbed version, buddy holly",spotify:track:7s7Zu78CztOUFUyQ4BijBQ,96.84200000000001,0.5429999999999999,0.619,9,-7.518,1,0.0377,0.777,0.0,0.109,0.846,4,127680
"keep a knockin, little richard",spotify:track:1QRsFCbeZi4dOtBCadncZ6,172.24099999999999,0.39,0.823,1,-13.139000000000001,1,0.366,0.0133,0.0005009999999999999,0.064,0.9670000000000001,4,136000
"the girl can't help it, little richard",spotify:track:3SjU8wBPRbYHO5UzvMztwi,174.578,0.596,0.49700000000000005,0,-11.273,1,0.16,0.5760000000000001,0.0,0.0735,0.9079999999999999,4,150200
"brown eyed handsome man - single version, chuck berry",spotify:track:6tGVVHbVCeL0AqzL7HjxnH,180.218,0.525,0.9109999999999999,3,-6.896,1,0.2,0.9159999999999999,5.02e-06,0.0924,0.8590000000000001,4,138467
"roll over beethoven - single version, chuck berry",spotify:track:4iAe0yLS4yVFcqmq1Z6seK,92.541,0.708,0.897,3,-6.307,1,0.18600000000000003,0.838,0.0,0.35600000000000004,0.835,4,144240
"school day (ring ring goes the bell) - single version, chuck berry",spotify:track:4sWoAiCMVJOD8f93lOJP4E,130.797,0.767,0.851,7,-6.216,1,0.0429,0.815,1.86e-05,0.11800000000000001,0.9540000000000001,4,162373
"rock and roll music - 1958 single version, chuck berry",spotify:track:6eemcKOXbu4XutmHIaMrn8,165.745,0.519,0.7759999999999999,8,-6.189,1,0.0479,0.4,0.000837,0.0575,0.907,4,153653
"carol - single version, chuck berry",spotify:track:7tIlgCRwZUmaCHJ2FNHLkM,155.745,0.657,0.917,0,-6.648,1,0.0385,0.8190000000000001,0.000463,0.349,0.8390000000000001,4,169560
"you never can tell - 1964 single version, chuck berry",spotify:track:7EsZ7Sl6IG8pMN41awEj11,157.374,0.599,0.852,0,-9.786,1,0.13699999999999998,0.72,1.6899999999999997e-05,0.303,0.902,4,163973
"my ding-a-ling - live at lanchester arts festival,1972, chuck berry",spotify:track:2R1CGhRSsNFwCsqRxYAZK7,122.17200000000001,0.69,0.545,8,-7.904,1,0.185,0.773,0.0,0.7440000000000001,0.488,4,258427
"no particular place to go - single version, chuck berry",spotify:track:6Io3mzv9H9U6ISdL9RXkx7,128.57399999999998,0.515,0.76,7,-9.402000000000001,1,0.048,0.519,0.000692,0.105,0.975,4,162333
"nadine - single version, chuck berry",spotify:track:5pdwK21HnxJrA19o1ijjix,141.137,0.708,0.6759999999999999,5,-10.934000000000001,0,0.0382,0.77,0.00016999999999999999,0.09300000000000001,0.9670000000000001,4,153400
"school day (ring ring goes the bell), chuck berry",spotify:track:1ABzAAYXXU8VQDMdhmC1U3,130.91299999999998,0.7709999999999999,0.863,7,-5.086,1,0.046,0.816,3.01e-05,0.107,0.951,4,160693
"sweet little sixteen, chuck berry",spotify:track:4fAHHeLMX0haeSnUfU1tVl,175.31099999999998,0.509,0.626,1,-7.827999999999999,1,0.0341,0.555,0.0,0.205,0.9620000000000001,4,180747
"maybellene - single version, chuck berry",spotify:track:2poop0aex0YfrSkCKaYEI8,117.492,0.765,0.838,10,-6.819,0,0.0967,0.8170000000000001,0.0,0.126,0.764,4,139933
"run rudolph run - single version, chuck berry",spotify:track:2pnPe4pJtq7689i5ydzvJJ,152.132,0.6809999999999999,0.715,7,-10.609000000000002,0,0.0912,0.812,9.43e-06,0.0777,0.9570000000000001,4,165733
"roll over beethoven, chuck berry",spotify:track:1CQWIpYzU0fk0DT4oXsrkd,92.65299999999999,0.7070000000000001,0.78,3,-10.142000000000001,1,0.235,0.83,0.0,0.19899999999999998,0.8079999999999999,4,144600
"thirteen, big star",spotify:track:3BQLTtpQOYGXQY2lT3ZZeU,117.141,0.457,0.268,0,-14.370999999999999,0,0.0319,0.674,5.77e-06,0.11,0.348,4,154667
"you found me, the fray",spotify:track:4IoYz8XqqdowINzfRrFnhi,151.994,0.33799999999999997,0.8029999999999999,8,-5.412000000000001,0,0.0413,0.0187,0.0,0.136,0.4,4,241853
"how to save a life, the fray",spotify:track:5fVZC9GiM4e8vu99W0Xf6J,122.035,0.64,0.743,10,-4.08,1,0.0379,0.26899999999999996,0.0,0.10099999999999999,0.361,4,262533
"don't pay the ferryman, chris de burgh",spotify:track:3ucG02mZHfQ7i1QiQASaBx,152.189,0.54,0.6970000000000001,4,-10.732000000000001,0,0.0425,0.136,0.00016999999999999999,0.852,0.802,4,228827
"borderline, chris de burgh",spotify:track:7MaQ9SIvUU8o0T9XCfSnxS,75.74,0.368,0.0852,2,-15.640999999999998,0,0.0295,0.7659999999999999,1.7899999999999998e-05,0.11800000000000001,0.107,4,277733
"a spaceman came travelling, chris de burgh",spotify:track:5hO2SJYP4vsO6h7ms8Rvyg,99.77,0.33899999999999997,0.218,2,-15.88,0,0.0356,0.68,0.00037400000000000004,0.0871,0.0691,4,311573
"high on emotion, chris de burgh",spotify:track:4ZlkGn7FROTAdRlXcDPevH,99.402,0.603,0.625,10,-10.769,1,0.0235,0.0261,0.000392,0.266,0.5870000000000001,4,265800
"the lady in red, chris de burgh",spotify:track:5tHbBxWjTxaQpL5SrT17Tz,77.069,0.59,0.306,10,-16.326,1,0.0325,0.32799999999999996,6.95e-06,0.0377,0.493,4,256488
"wanna be startin' somethin', michael jackson",spotify:track:2kulOHR2XY6YDZCWXb38hn,122.195,0.846,0.922,6,-4.206,0,0.0438,0.0219,0.355,0.0623,0.899,4,362373
"off the wall, michael jackson",spotify:track:3zYpRGnnoegSpt3SguSo3W,118.741,0.8270000000000001,0.595,3,-13.909,0,0.0565,0.182,0.0,0.0785,0.9209999999999999,4,246000
"dangerous, michael jackson",spotify:track:3Jo8w8vow92GQAbBJas0I5,112.947,0.943,0.6809999999999999,10,-4.931,1,0.125,0.0287,4.1e-05,0.114,0.579,4,418627
"dirty diana - 2012 remaster, michael jackson",spotify:track:4FC7GMnGwYeAjuvC83Srbs,131.424,0.7340000000000001,0.8009999999999999,3,-4.525,1,0.0437,0.17800000000000002,0.000401,0.324,0.331,4,280947
"somebody's watching me - single version, rockwell",spotify:track:6A4Jc8npNo79BOgsrPptLA,124.09100000000001,0.767,0.7120000000000001,1,-4.128,0,0.0324,0.0409,8.08e-05,0.132,0.804,4,237760
"thriller, michael jackson",spotify:track:7azo4rpSUh8nXgtonC6Pkq,118.421,0.764,0.887,11,-3.725,1,0.0738,0.0816,0.00010800000000000001,0.847,0.721,4,358053
"remember the time, michael jackson",spotify:track:4jnFqNWeJCeCRHc4HCdxfd,108.00200000000001,0.831,0.9209999999999999,5,-2.383,0,0.0581,0.153,0.00213,0.305,0.794,4,239227
"love never felt so good, michael jackson",spotify:track:48td6xvpokdYwvbl3JIiXP,117.51299999999999,0.775,0.7190000000000001,7,-6.212000000000001,0,0.0435,0.132,1.79e-06,0.0662,0.7120000000000001,4,246027
"the way you make me feel - 2012 remaster, michael jackson",spotify:track:0sKlV58cODrjxGFOyf9IXY,114.47200000000001,0.877,0.8540000000000001,1,-4.523,1,0.147,0.0544,5.5e-05,0.14400000000000002,0.54,4,298120
"rock with you - single version, michael jackson",spotify:track:7oOOI85fVQvVnK5ynNMdW7,114.031,0.8079999999999999,0.535,1,-12.520999999999999,1,0.0353,0.179,9.91e-05,0.158,0.848,4,220627
"don't stop 'til you get enough - single version, michael jackson",spotify:track:46eu3SBuFCXWsPT39Yg3tJ,118.881,0.878,0.821,11,-9.875,1,0.08900000000000001,0.126,0.0461,0.183,0.9470000000000001,4,365467
"smooth criminal - 2012 remaster, michael jackson",spotify:track:2bCQHF9gdG5BNDVuEIEnNk,118.193,0.853,0.981,8,-3.947,1,0.0751,0.247,0.46799999999999997,0.306,0.595,4,257760
"beat it - single version, michael jackson",spotify:track:1OOtq8tRnDM8kG2gqUPjAj,138.858,0.779,0.867,3,-3.7039999999999997,0,0.0457,0.0491,7.98e-06,0.19699999999999998,0.915,4,258040
"sympathy for the devil - 50th anniversary edition, the rolling stones",spotify:track:1Ud6moTC0KyXMq1Oxfien0,116.06299999999999,0.7020000000000001,0.6679999999999999,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,4,378147
"parachute woman - 50th anniversary edition, the rolling stones",spotify:track:2t95lca5RT63G2J988AorQ,114.416,0.519,0.63,4,-7.518,0,0.0647,0.455,0.36700000000000005,0.168,0.8390000000000001,4,140147
"prodigal son - 50th anniversary edition, the rolling stones",spotify:track:294YjFlURvve9qm23KZCqP,108.286,0.627,0.597,1,-9.095,0,0.0558,0.435,0.00734,0.128,0.0938,4,171947
"stray cat blues - 50th anniversary edition, the rolling stones",spotify:track:0mynYmSfl8q2KhjSp96G3w,104.74700000000001,0.349,0.831,2,-6.425,1,0.0514,0.0031,0.00916,0.0882,0.428,4,278013
"no expectations - 50th anniversary edition, the rolling stones",spotify:track:49ScE2M6RIqfeHnnP4v94B,182.368,0.302,0.275,9,-12.280999999999999,1,0.0306,0.536,0.009590000000000001,0.11800000000000001,0.293,4,237000
"dear doctor - 50th anniversary edition, the rolling stones",spotify:track:3oxqLl1TcDNYgAaAxct3jK,126.45299999999999,0.604,0.45299999999999996,2,-8.273,1,0.0307,0.0953,1.6100000000000002e-05,0.142,0.42200000000000004,3,201947
"jigsaw puzzle - 50th anniversary edition, the rolling stones",spotify:track:4FzDrD5KndBVrFaVwZToen,113.60600000000001,0.41,0.677,4,-8.984,1,0.0454,0.237,6.44e-06,0.0695,0.769,4,366880
"street fighting man - 50th anniversary edition, the rolling stones",spotify:track:7EXgO1bRnEArE58rtrgMWB,128.178,0.583,0.855,0,-7.212999999999999,1,0.0333,0.1,0.0177,0.262,0.69,4,195147
"factory girl - 50th anniversary edition, the rolling stones",spotify:track:5DZPlkknHAi3JxcpMFlJ69,177.09599999999998,0.44299999999999995,0.462,2,-9.74,1,0.0351,0.203,1.22e-06,0.142,0.447,3,129933
"salt of the earth - 50th anniversary edition, the rolling stones",spotify:track:5FTPD9wSP9IjYBeivNE7cU,96.902,0.389,0.777,4,-6.534,1,0.0404,0.155,2.62e-06,0.141,0.365,4,289533
"come on - saturday club / 1963, the rolling stones",spotify:track:7eswiDT4ywPVo55FkMvYfN,170.037,0.40299999999999997,0.643,0,-10.392999999999999,1,0.0424,0.0156,1.24e-05,0.266,0.847,4,122987
"the spider and the fly - yeah yeah / 1965, the rolling stones",spotify:track:74zFAG85kiVy31xUqowR9D,111.757,0.6829999999999999,0.633,4,-10.845999999999998,1,0.109,0.0301,0.782,0.109,0.892,4,194160
"cops and robbers - blues in rhythm / 1964, the rolling stones",spotify:track:4SwJn3vkg2MXwxF9Kxj4B6,113.791,0.6920000000000001,0.5379999999999999,11,-10.434000000000001,0,0.106,0.355,0.0026899999999999997,0.446,0.46399999999999997,4,224867
"memphis, tennessee - saturday club / 1963, the rolling stones",spotify:track:21MEgGQlLHFbL4HBEkK0N6,96.359,0.765,0.43799999999999994,4,-11.582,1,0.0358,0.715,0.0,0.0837,0.948,4,142093
"down the road apiece - top gear / 1965, the rolling stones",spotify:track:4Z7uQ0Yk8x2itRiND63i8T,85.98299999999999,0.618,0.812,2,-8.318,1,0.0598,0.0419,0.809,0.0465,0.8809999999999999,4,121787
"the last time - top gear / 1965, the rolling stones",spotify:track:4F5anLB9Q95wYWKZKrk77X,181.455,0.371,0.797,9,-8.968,1,0.0544,0.0473,0.071,0.349,0.7559999999999999,4,190573
"cry to me - saturday club / 1965, the rolling stones",spotify:track:3ltswlzOUT50lnSeBKHOAN,186.877,0.409,0.597,2,-9.651,1,0.0477,0.242,0.0227,0.106,0.8390000000000001,3,187200
"mercy, mercy - yeah yeah / 1965, the rolling stones",spotify:track:1iOVPVxuXZzKqmLDSahphI,117.807,0.711,0.636,9,-9.935,1,0.0457,0.0495,0.674,0.0806,0.784,4,174653
"oh! baby (we got a good thing goin’) - saturday club / 1965, the rolling stones",spotify:track:6nsKGFoC9NGq5PCb6JuKuZ,152.378,0.51,0.716,11,-9.857999999999999,0,0.0457,0.009000000000000001,0.12,0.29600000000000004,0.9470000000000001,4,109280
"around and around - top gear / 1964, the rolling stones",spotify:track:47WiJCfLnjBBmxJbuhBsfV,181.658,0.358,0.723,2,-8.687999999999999,1,0.0597,0.149,0.0691,0.0874,0.6859999999999999,4,165627
"fannie mae - saturday club / 1965, the rolling stones",spotify:track:6OV7AFZ2xXU4hKyOnZe5Sn,142.334,0.5429999999999999,0.7,7,-8.144,1,0.0306,0.0225,0.867,0.10800000000000001,0.9440000000000001,4,131827
"you better move on - blues in rhythm / 1964, the rolling stones",spotify:track:6fmXseXCaHX20EB51e9zLf,114.685,0.758,0.358,4,-13.116,1,0.0454,0.231,0.0273,0.306,0.5660000000000001,4,166480
"mona - blues in rhythm / 1964, the rolling stones",spotify:track:6TxIjTiDxZdej5GWURCYeK,110.62200000000001,0.7709999999999999,0.483,11,-11.341,1,0.0429,0.569,0.0873,0.6829999999999999,0.502,4,178413
"flip the switch - remastered, the rolling stones",spotify:track:6j0ueLJBI9FQDpeDHj3enY,163.15,0.38799999999999996,0.9279999999999999,9,-4.504,0,0.0495,0.00011899999999999999,0.00162,0.364,0.594,4,207467
"anybody seen my baby? - remastered, the rolling stones",spotify:track:4tXr9v3K7nWW1aebWqR1B7,105.04,0.605,0.742,4,-4.363,0,0.0327,0.00286,0.00105,0.256,0.47,4,271160
"low down - remastered, the rolling stones",spotify:track:5sbfd5DYBkRxcTLIlzmGGa,116.26299999999999,0.47600000000000003,0.943,7,-4.058,1,0.0511,0.00296,7.76e-06,0.146,0.607,4,264307
"already over me - remastered, the rolling stones",spotify:track:6Okqb0Krvl8XqFiLJsDOhG,73.188,0.48,0.48100000000000004,0,-5.8229999999999995,1,0.0259,0.142,0.000269,0.43,0.179,4,324467
"gunface - remastered, the rolling stones",spotify:track:54picAS7IDUd5JA1XXSdxg,98.459,0.491,0.905,7,-4.511,1,0.0571,0.000932,0.00025299999999999997,0.0578,0.618,4,302133
"you don't have to mean it - remastered, the rolling stones",spotify:track:2Vw48kOz2le3Gi5UefiiQ5,129.679,0.6829999999999999,0.6809999999999999,9,-6.492999999999999,1,0.0386,0.275,0.0,0.0675,0.9009999999999999,4,223827
"out of control, the rolling stones",spotify:track:4cYixasStbsXGnhyKxHEFN,122.20200000000001,0.742,0.56,9,-7.905,1,0.0424,0.325,0.0378,0.5379999999999999,0.715,4,283840
"saint of me, the rolling stones",spotify:track:6OEpSYq8wdqnl01hsoQGQY,121.541,0.6709999999999999,0.9179999999999999,10,-5.775,1,0.0504,0.0049,0.0443,0.0895,0.494,4,314627
"might as well get juiced - remastered, the rolling stones",spotify:track:2L0zopswuxWQNIinFQR20n,169.387,0.467,0.905,5,-6.441,0,0.0785,0.00331,0.0504,0.195,0.565,4,323133
"always suffering - remastered, the rolling stones",spotify:track:2VkaFsGhc45zsV6f5E8VGS,175.84900000000002,0.313,0.506,9,-8.054,1,0.0312,0.19699999999999998,2.44e-06,0.19699999999999998,0.161,4,283800
"too tight - remastered, the rolling stones",spotify:track:0G2PKlNp1qW5ca0zsvTVHx,150.39700000000002,0.331,0.912,7,-4.828,1,0.0453,0.000294,0.36700000000000005,0.127,0.5820000000000001,4,214707
"thief in the night - remastered, the rolling stones",spotify:track:7yztBhnUEzIHxEHjwzQavj,90.639,0.517,0.565,7,-7.602,1,0.0245,0.282,0.000604,0.379,0.588,4,316227
"how can i stop - remastered, the rolling stones",spotify:track:0NqsjRk9672vuRxlmoXAGk,139.41299999999998,0.546,0.314,9,-10.795,1,0.0262,0.705,0.00689,0.19899999999999998,0.16699999999999998,4,413600
